city_name,date,hour,predicted_temp,predicted_humidity,latitude,longitude,weather_season,climate_note
Tuguegarao,2026-01-14,15,24.77,94.1,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-14,18,22.04,93.3,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-14,21,21.88,84.2,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-15,0,21.44,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-15,3,19.86,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-15,6,19.28,83.4,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-15,9,22.18,85.8,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-15,12,25.17,83.5,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-15,15,25.07,90.2,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-15,18,22.24,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-15,21,21.41,94.6,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-16,0,21.19,89.4,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-16,3,21.19,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-16,6,19.65,94.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-16,9,22.15,94.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-16,12,24.16,89.9,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-16,15,24.83,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-16,18,21.92,89.9,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-16,21,22.2,90.6,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-17,0,20.58,92.3,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-17,3,20.27,92.4,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-17,6,20.07,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-17,9,22.16,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-17,12,23.74,90.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-17,15,24.38,92.4,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-17,18,22.43,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-17,21,21.4,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-18,0,19.64,91.5,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-18,3,19.63,94.5,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-18,6,19.09,90.4,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-18,9,23.75,86.4,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-18,12,25.53,88.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-18,15,24.14,94.9,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-18,18,22.03,90.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-18,21,21.06,84.2,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-19,0,20.71,92.1,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-19,3,19.87,90.2,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-19,6,19.5,86.6,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-19,9,21.82,94.4,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-19,12,24.25,86.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-19,15,23.61,86.3,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-19,18,22.12,88.8,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-19,21,21.8,93.7,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-20,0,20.88,90.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-20,3,19.48,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-20,6,19.21,90.2,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-20,9,22.99,85.7,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-20,12,25.19,85.8,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-20,15,23.94,91.4,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-20,18,21.79,92.9,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-20,21,20.55,84.1,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-21,0,20.55,88.1,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-21,3,19.62,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-21,6,19.04,94.3,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-21,9,22.84,87.5,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-21,12,24.69,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-21,15,23.74,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-21,18,22.98,84.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-21,21,20.8,87.5,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-22,0,21.14,91.4,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-22,3,19.62,90.3,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-22,6,20.32,94.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-22,9,22.95,86.4,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-22,12,25.15,83.5,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-22,15,25.17,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-22,18,22.46,93.2,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-22,21,20.62,90.6,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-23,0,20.95,82.9,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-23,3,20.28,94.1,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-23,6,19.63,91.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-23,9,23.61,89.6,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-23,12,24.49,91.2,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-23,15,22.27,85.2,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-23,18,21.84,93.1,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-23,21,20.82,88.2,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-24,0,21.46,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-24,3,20.04,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-24,6,19.12,93.7,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-24,9,22.84,85.3,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-24,12,24.7,91.4,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-24,15,24.37,84.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-24,18,21.54,83.3,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-24,21,21.15,89.2,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-25,0,20.4,82.9,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-25,3,19.1,91.7,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-25,6,19.64,83.7,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-25,9,23.01,84.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-25,12,24.58,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-25,15,23.39,89.9,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-25,18,22.14,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-25,21,20.88,93.1,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-26,0,20.1,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-26,3,20.33,91.4,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-26,6,19.43,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-26,9,22.34,85.2,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-26,12,23.88,93.9,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-26,15,24.16,91.9,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-26,18,22.8,90.8,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-26,21,20.54,83.4,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-27,0,19.91,85.3,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-27,3,20.88,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-27,6,19.21,83.4,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-27,9,23.07,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-27,12,25.4,82.8,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-27,15,25.07,90.7,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-27,18,21.47,85.1,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-27,21,21.21,85.3,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-28,0,20.32,93.6,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-28,3,20.92,88.3,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-28,6,20.46,93.6,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-28,9,22.08,91.6,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-28,12,24.6,83.2,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-28,15,23.77,84.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-28,18,21.59,88.4,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-28,21,20.47,87.7,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-29,0,20.49,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-29,3,19.5,92.9,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-29,6,20.45,91.4,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-29,9,22.16,86.2,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-29,12,24.63,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-29,15,24.05,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-29,18,21.94,90.9,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-29,21,21.14,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-30,0,20.72,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-30,3,21.24,93.3,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-30,6,18.86,89.4,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-30,9,23.69,87.8,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-30,12,24.43,92.3,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-30,15,24.18,85.4,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-30,18,22.14,85.1,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-30,21,21.6,93.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-31,0,20.62,87.7,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-31,3,20.68,89.3,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-31,6,19.23,93.6,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-31,9,23.7,94.1,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-31,12,24.25,87.7,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-31,15,24.06,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-31,18,20.98,85.1,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Tuguegarao,2026-01-31,21,20.35,95.0,17.6131,121.7269,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-01,0,22.82,76.8,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-01,3,23.09,81.5,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-01,6,23.43,81.8,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-01,9,25.74,81.7,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-01,12,27.98,83.4,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-01,15,26.95,79.4,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-01,18,24.47,78.0,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-01,21,24.8,73.6,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-02,0,23.95,78.7,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-02,3,21.83,83.4,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-02,6,22.36,83.5,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-02,9,24.6,78.3,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-02,12,27.25,84.1,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-02,15,26.84,72.6,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-02,18,23.74,80.4,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-02,21,23.74,85.4,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-03,0,21.82,85.3,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-03,3,22.69,76.6,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-03,6,21.87,71.7,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-03,9,24.55,80.0,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-03,12,27.1,71.6,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-03,15,26.26,76.9,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-03,18,24.11,75.8,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-03,21,24.33,71.1,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-04,0,23.35,81.8,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-04,3,22.77,77.9,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-04,6,22.99,85.0,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-04,9,24.74,83.7,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-04,12,27.64,79.3,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-04,15,27.24,78.3,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-04,18,24.02,77.6,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-04,21,23.61,73.9,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-05,0,23.95,82.4,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-05,3,22.73,84.3,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-05,6,22.49,76.3,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-05,9,24.77,84.6,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-05,12,27.31,73.9,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-05,15,26.66,77.2,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-05,18,25.05,74.0,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-05,21,23.15,75.1,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-06,0,23.69,84.2,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-06,3,22.92,85.8,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-06,6,22.74,83.1,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-06,9,25.2,74.4,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-06,12,26.71,81.7,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-06,15,26.51,73.7,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-06,18,23.22,82.4,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-06,21,23.83,80.4,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-07,0,23.13,78.0,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-07,3,22.71,76.9,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-07,6,21.88,78.2,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-07,9,25.49,84.3,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-07,12,26.53,78.3,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-07,15,25.65,85.2,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-07,18,24.89,72.7,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-07,21,23.94,73.6,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-08,0,22.96,80.6,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-08,3,22.32,81.0,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-08,6,22.33,84.5,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-08,9,25.87,83.7,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-08,12,27.64,79.8,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-08,15,26.68,81.9,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-08,18,24.3,72.5,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-08,21,24.26,78.9,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-09,0,23.19,79.4,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-09,3,22.47,74.1,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-09,6,22.9,73.1,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-09,9,25.7,81.1,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-09,12,27.06,75.6,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-09,15,26.66,78.4,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-09,18,25.49,72.9,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-09,21,22.79,77.0,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-10,0,23.93,76.2,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-10,3,22.28,83.2,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-10,6,23.21,78.7,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-10,9,27.19,80.4,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-10,12,26.32,81.3,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-10,15,26.76,74.3,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-10,18,23.82,82.1,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-10,21,23.37,77.5,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-11,0,24.69,84.5,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-11,3,22.86,78.8,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-11,6,22.08,82.8,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-11,9,25.87,75.3,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-11,12,27.32,85.4,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-11,15,26.69,71.3,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-11,18,25.91,76.2,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-11,21,23.98,72.4,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-12,0,22.84,85.3,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-12,3,21.72,72.7,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-12,6,21.54,78.6,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-12,9,25.86,74.9,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-12,12,27.22,72.6,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-12,15,26.95,72.2,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-12,18,22.86,76.0,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-12,21,23.83,79.7,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-13,0,23.14,72.3,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-13,3,22.18,75.5,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
Urdaneta,2026-01-13,6,23.48,84.0,15.9761,120.5711,Amihan (Northeast Monsoon),Cool Dry Season
